ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
9400ZZNOMDE1,ntmwtpdt,,,Meadows Embankment Tram Stop,,,,Wilford Toll Bridge,,Queens Walk,,,,NET NE-bound,,,E0040140,Meadows,Nottingham,,Nottingham,,,,0,UKOS,456972,338299,-1.15372615985,52.93907228892,PLT,,,,,,147,2014-11-06T10:37:00,2014-11-06T14:11:00,1,revise,active
9400ZZNOMDE2,ntmwtpdp,,,Meadows Embankment Tram Stop,,,,Wilford Toll Bridge,,Queens Walk,,,,NET SW-bound,,,E0040140,Meadows,Nottingham,,Nottingham,,,,0,UKOS,456977,338296,-1.15365229672,52.93904479449,PLT,,,,,,147,2014-11-06T10:38:00,2014-11-06T14:11:00,1,revise,active
9400ZZNOMDW,,,,Meadows Way West Tram Stop,,,,Meadows Way,,Meadows Way,,,,,,,E0040140,Meadows,Nottingham,,Nottingham,,,,0,UKOS,456767,338776,-1.15669278084,52.94338137174,MET,,,,,,147,2014-11-06T10:39:00,2014-11-06T14:14:00,1,revise,active
9400ZZNOMDW1,ntmwtpdm,,,Meadows Way West Tram Stop,,,,Meadows Way,,Meadows Way,,,,NET E-bound,,,E0040140,Meadows,Nottingham,,Nottingham,,,,0,UKOS,456766,338780,-1.15670696125,52.94341743039,PLT,,,,,,147,2014-11-06T10:41:00,2014-11-06T14:14:00,1,revise,active
9400ZZNOMDW2,ntmwtpdj,,,Meadows Way West Tram Stop,,,,Meadows Way,,Meadows Way,,,,NET W-bound,,,E0040140,Meadows,Nottingham,,Nottingham,,,,0,UKOS,456768,338772,-1.15667860045,52.94334531308,PLT,,,,,,147,2014-11-06T10:44:00,2014-11-06T14:14:00,1,revise,active
9400ZZNOMID,,,,Middle Street Tram Stop,,,,Middle Street,,Middle Street,,,,,,,E0020501,Beeston,,,Beeston,,Beeston,,0,UKOS,453267,337008,-1.20906064501,52.92784788842,MET,,,,,,147,2015-09-03T12:15:00,2015-09-03T12:34:00,1,revise,active
9400ZZNOMID1,ntsjmawm,,,Middle Street Tram Stop,,,,Middle Street,,Middle Street,,,,NET NE-bound,,,E0020501,Beeston,,,Beeston,,Beeston,,0,UKOS,453266,337011,-1.20907502785,52.92787495265,PLT,,,,,,147,2015-09-03T12:18:00,2015-09-03T12:34:00,1,revise,active
9400ZZNOMID2,ntsjmawp,,,Middle Street Tram Stop,,,,Middle Street,,Middle Street,,,,NET SW-bound,,,E0020501,Beeston,,,Beeston,,Beeston,,0,UKOS,453268,337006,-1.2090460984,52.92782981262,PLT,,,,,,147,2015-09-03T12:20:00,2015-09-03T12:34:00,1,revise,active
9400ZZNOMLS,,,,Station Street Tram Stop,,,,Nottingham Train Station,,Station Street,,,,,,,E0057221,Nottingham,,,Nottingham,,Nottingham City Centre,,1,UKOS,457511,339270,-1.14553513632,52.94774252109,MET,,,,,,147,2006-04-13T00:00:00,2015-09-30T15:55:00,3,revise,inactive
9400ZZNOMLS1,ntmatpwd,,,Station Street Tram Stop,,,,Nottingham Train Station,,Station Street,,,,NET01,,,E0057221,Nottingham,,,Nottingham,,Nottingham City Centre,,1,UKOS,457523,339279,-1.14535497315,52.94782213171,PLT,,,,,,147,2006-04-13T00:00:00,2015-09-30T15:55:00,3,revise,inactive
9400ZZNOMLS2,,,,Station Street Tram Stop,,,,Nottingham's Midland Rail Station,,On Viaduct Next to Trent Street,,,,Platform 2,,,E0057221,Nottingham,,,,,,,0,UKOS,457495,339256,-1.14577570688,52.94761839668,PLT,,,,,,147,2004-10-24T00:00:00,2010-03-25T13:23:00,3,revise,inactive
9400ZZNOMRB,,,,Moor Bridge Tram Stop,,,,Hucknall Lane,,Hucknall Lane,,,,,,,N0077398,Moor Bridge,Nottingham,,Nottingham,,Moor Bridge,,1,UKOS,454641,346660,-1.18699773447,53.01446525609,MET,,,,,,147,2006-04-13T00:00:00,2009-03-18T16:44:00,1,revise,active
9400ZZNOMRB1,ntmatwmd,,,Moor Bridge Tram Stop,,,,Hucknall Lane,,Hucknall Lane,,,,NET36,,,N0077398,Moor Bridge,Nottingham,,Nottingham,,Moor Bridge,,1,UKOS,454637,346660,-1.18705734994,53.01446566347,PLT,,,,,,147,2006-04-13T00:00:00,2009-09-16T10:01:00,3,revise,active
9400ZZNOMRB2,ntmatwmg,,,Moor Bridge Tram Stop,,,,Hucknall Lane,,Hucknall Lane,,,,NET37,,,N0077398,Moor Bridge,Nottingham,,Nottingham,,Moor Bridge,,1,UKOS,454642,346660,-1.1869828306,53.01446515424,PLT,,,,,,147,2006-04-13T00:00:00,2009-09-16T10:02:00,4,revise,active
9400ZZNONGT,,,,NG2 Tram Stop,,,,NG2 Business Park,,Enterprise Way,,,,,,,N0060172,Lenton Lane Industrial Estate,Nottingham,,Nottingham,,,,0,UKOS,456196,338598,-1.1652196713,52.94184142027,MET,,,,,,147,2014-11-06T10:45:00,2014-11-06T14:16:00,1,revise,active
9400ZZNONGT1,ntmwtpdg,,,NG2 Tram Stop,,,,NG2 Business Park,,Enterprise Way,,,,NET E-bound,,,N0060172,Lenton Lane Industrial Estate,Nottingham,,Nottingham,,,,0,UKOS,456196,338602,-1.1652189795,52.94187737347,PLT,,,,,,147,2014-11-06T10:47:00,2014-11-06T14:16:00,1,revise,active
9400ZZNONGT2,ntmwtpda,,,NG2 Tram Stop,,,,NG2 Business Park,,Enterprise Way,,,,NET W-bound,,,N0060172,Lenton Lane Industrial Estate,Nottingham,,Nottingham,,,,0,UKOS,456196,338595,-1.16522019016,52.94181445538,PLT,,,,,,147,2014-11-06T10:50:00,2014-11-06T14:16:00,1,revise,active
9400ZZNONLE,,,,Noel Street Tram Stop,,,,Noel Street,,Noel Street,,,,,,,E0040133,Hyson Green,Nottingham,,Nottingham,,Hyson Green,,1,UKOS,455937,341415,-1.16858796755,52.9671884226,MET,,,,,,147,2006-04-13T00:00:00,2009-03-18T16:44:00,1,revise,active
9400ZZNONLE1,ntmatwda,,,Noel Street Tram Stop,,,,Noel Street,,Noel Street,,,,NET14,,,E0040133,Hyson Green,Nottingham,,Nottingham,,Hyson Green,,1,UKOS,455929,341429,-1.16870465438,52.96731509102,PLT,,,,,,147,2006-04-13T00:00:00,2009-08-21T11:02:00,5,revise,active
9400ZZNONLE2,,,,Noel Street Tram Stop,,,,Terrace Street,,Noel Street,,,,Platform 2,,,E0040133,Hyson Green,Nottingham,,,,,,0,UKOS,455927,341366,-1.16874528946,52.96674903831,PLT,,,,,,147,2004-10-24T00:00:00,2009-03-18T16:46:00,2,revise,inactive
9400ZZNONOT,,,,Nottingham Station Tram Stop,,,,Nottingham Train Station,,N/A,,,,,,,E0057221,Nottingham,,,Nottingham,,,,0,UKOS,457504,339171,-1.14565682894,52.94685343351,MET,,,,,,147,2014-11-06T10:52:00,2015-09-30T15:55:00,3,revise,active
9400ZZNONOT1,ntmwtpaw,,,Nottingham Station Tram Stop,,,,Nottingham Train Station,,N/A,,,,NET N-bound,,,E0057221,Nottingham,,,Nottingham,,,,0,UKOS,457501,339171,-1.14570147033,52.94685375431,PLT,,,,,,147,2014-11-06T10:56:00,2015-09-30T15:55:00,3,revise,active
9400ZZNONOT2,ntmwtpat,,,Nottingham Station Tram Stop,,,,Nottingham Train Station,,N/A,,,,NET S-bound,,,E0057221,Nottingham,,,Nottingham,,,,0,UKOS,457507,339171,-1.14561218755,52.9468531127,PLT,,,,,,147,2014-11-06T10:57:00,2015-09-30T15:56:00,3,revise,active
9400ZZNONTU,,,,NTU Tram Stop,,,,Nottingham Trent University,,Goldsmith Street,,,,,,,N0077199,Nottingham Trent University in City Centre,Nottingham,,Nottingham,,Nottingham Trent University,,0,UKOS,456818,340431,-1.1556443719,52.95825156102,MET,,,,,,147,2006-04-13T00:00:00,2010-11-16T10:12:00,2,revise,active
9400ZZNONTU1,ntmatwag,,,NTU Tram Stop,,,,Nottingham Trent University,,Goldsmith Street,,,,NET08,,,N0077199,Nottingham Trent University in City Centre,Nottingham,,Nottingham,,Nottingham Trent University,,0,UKOS,456861,340388,-1.15501187453,52.95786051938,PLT,,,,,,147,2006-04-13T00:00:00,2010-11-16T10:12:00,4,revise,active
9400ZZNONTU2,ntmatwaj,,,NTU Tram Stop,,,,Nottingham Trent University,,Goldsmith Street,,,,NET09,,,N0077199,Nottingham Trent University in City Centre,Nottingham,,Nottingham,,Nottingham Trent University,,0,UKOS,456865,340394,-1.15495128634,52.95791402575,PLT,,,,,,147,2006-04-13T00:00:00,2010-11-16T10:13:00,4,revise,active
9400ZZNOOMS,,,,Old Market Square Tram Stop,,,,Old Market Square,,South Parade,,,,,,,E0057221,Nottingham,,,Nottingham,,Nottingham City Centre,,1,UKOS,457155,339855,-1.15072973631,52.95303860549,MET,,,,,,147,2006-04-13T00:00:00,2010-05-05T17:06:00,3,revise,active
9400ZZNOOMS1,ntmatpwm,,,Old Market Square Tram Stop,,,,Old Market Square,,South Parade,,,,NET04,,,E0057221,Nottingham,,,Nottingham,,Nottingham City Centre,,1,UKOS,457195,339856,-1.15013425602,52.95304333985,PLT,,,,,,147,2006-04-13T00:00:00,2009-08-21T10:58:00,5,revise,active
9400ZZNOOMS2,ntmatpwp,,,Old Market Square Tram Stop,,,,Old Market Square,,South Parade,,,,NET05,,,E0057221,Nottingham,,,Nottingham,,Nottingham City Centre,,1,UKOS,457193,339863,-1.15016278822,52.95310647034,PLT,,,,,,147,2006-04-13T00:00:00,2009-08-21T10:58:00,5,revise,active
9400ZZNOPHP,,,,Phoenix Park Tram Stop,,,,Phoenix Park,,Millennium Way East,,,,,,,N0060188,Phoenix Park,Nottingham,,Nottingham,,Phoenix Park,,1,UKOS,453327,343810,-1.20705085724,52.98898082109,MET,,,,,,147,2006-04-13T00:00:00,2009-03-18T16:48:00,1,revise,active
9400ZZNOPHP1,ntmatwjm,,,Phoenix Park Tram Stop,,,,Phoenix Park,,Millennium Way East,,,,NET31,,,N0060188,Phoenix Park,Nottingham,,Nottingham,,Phoenix Park,,1,UKOS,453329,343799,-1.20702287717,52.98888175096,PLT,,,,,,147,2006-04-13T00:00:00,2009-08-21T11:18:00,2,revise,active
9400ZZNOPHP2,,,,Phoenix Park Tram Stop,,,,Millennium Way,,Millennium Way East,,,,Platform 2,,,N0060188,Phoenix Park,Nottingham,,,,,,0,UKOS,453327,343809,-1.2070510218,52.98897183277,PLT,,,,,,147,2004-10-24T00:00:00,2024-03-20T16:48:00,3,revise,active
9400ZZNOQMC,,,,Queens Medical Centre Tram Stop,,,,QMC,,South Road,,,,,,,N0060066,Queens Medical Centre,Nottingham,,Nottingham,,,,0,UKOS,454952,338661,-1.18371833761,52.94253621801,MET,,,,,,147,2014-11-06T10:59:00,2014-11-06T14:19:00,1,revise,active
9400ZZNOQMC1,ntmwtpap,,,Queens Medical Centre Tram Stop,,,,QMC,,South Road,,,,NET NE-bound,,,N0060066,Queens Medical Centre,Nottingham,,Nottingham,,,,0,UKOS,454950,338663,-1.18374775763,52.94255439901,PLT,,,,,,147,2014-11-06T11:32:00,2014-11-06T14:19:00,1,revise,active
9400ZZNOQMC2,ntmwtpam,,,Queens Medical Centre Tram Stop,,,,QMC,,South Road,,,,NET SW-bound,,,N0060066,Queens Medical Centre,Nottingham,,Nottingham,,,,0,UKOS,454955,338658,-1.18367420763,52.94250894649,PLT,,,,,,147,2014-11-06T11:34:00,2014-11-06T14:19:00,1,revise,active
9400ZZNOQWK,,,,Queens Walk Tram Stop,,,,Queens Walk,,Queens Walk,,,,,,,E0040140,Meadows,Nottingham,,Nottingham,,,,0,UKOS,457191,338712,-1.15039522611,52.94276120238,MET,,,,,,147,2014-11-06T11:35:00,2014-11-06T14:20:00,1,revise,active
9400ZZNOQWK1,ntmwtpaj,,,Queens Walk Tram Stop,,,,Queens Walk,,Queens Walk,,,,NET NE-bound,,,E0040140,Meadows,Nottingham,,Nottingham,,,,0,UKOS,457188,338713,-1.15043968732,52.94277050964,PLT,,,,,,147,2014-11-06T11:37:00,2014-11-06T14:20:00,1,revise,active
9400ZZNOQWK2,ntmwtpag,,,Queens Walk Tram Stop,,,,Queens Walk,,Queens Walk,,,,NET SW-bound,,,E0040140,Meadows,Nottingham,,Nottingham,,,,0,UKOS,457194,338710,-1.15035094096,52.94274290683,PLT,,,,,,147,2014-11-06T11:40:00,2014-11-06T14:20:00,1,revise,active
9400ZZNORDF,,,,Radford Road Tram Stop,,,,Belton Street,,Radford Road,,,,,,,E0040129,Forest Fields,Nottingham,,,,,,1,UKOS,455593,341675,-1.17366473014,52.96956107227,MET,,,,,,147,2006-04-13T00:00:00,2009-03-18T16:49:00,1,revise,active
9400ZZNORDF1,ntmatwdp,,,Radford Road Tram Stop,,,,Belton Street,,Radford Road,,,,NET18,,,E0040129,Forest Fields,Nottingham,,Nottingham,,Radford,,0,UKOS,455574,341703,-1.17394281226,52.96981470939,PLT,,,,,,147,2006-04-13T00:00:00,2009-08-21T11:04:00,2,revise,active
9400ZZNORDF2,,,,Radford Road Tram Stop,,,,Beaconsfield Street,,Radford Road,,,,Platform 2,,,E0040129,Forest Fields,Nottingham,,,,,,0,UKOS,455593,341674,-1.17366490151,52.96955208399,PLT,,,,,,147,2004-10-24T00:00:00,2010-03-25T13:24:00,3,revise,inactive
9400ZZNORIV,,,,Rivergreen Tram Stop,,,,Rivergreen,,Southchurch Drive,,,,,,,E0040127,Clifton,Nottingham,,Nottingham,,,,0,UKOS,455599,334701,-1.17476847217,52.9068758804,MET,,,,,,147,2014-11-06T11:46:00,2014-11-06T14:22:00,1,revise,active
9400ZZNORIV1,ntmwtpad,,,Rivergreen Tram Stop,,,,Rivergreen,,Southchurch Drive,,,,NET N-bound,,,E0040127,Clifton,Nottingham,,Nottingham,,,,0,UKOS,455596,334703,-1.17481273129,52.90689416685,PLT,,,,,,147,2014-11-06T11:57:00,2014-11-06T14:22:00,1,revise,active
9400ZZNORIV2,ntmwtmwt,,,Rivergreen Tram Stop,,,,Rivergreen,,Southchurch Drive,,,,NET S-bound,,,E0040127,Clifton,Nottingham,,Nottingham,,,,0,UKOS,455603,334700,-1.17470917545,52.90686647906,PLT,,,,,,147,2014-11-06T11:59:00,2014-11-06T14:22:00,1,revise,active
9400ZZNORUD,,,,Ruddington Lane Tram Stop,,,,Ruddington Lane,,Ruddington Lane,,,,,,,N0061145,Compton Acres,West Bridgford,,Nottingham,,,,0,UKOS,456695,335582,-1.15832099236,52.91468033293,MET,,,,,,147,2014-11-06T12:01:00,2014-11-06T14:26:00,1,revise,active
9400ZZNORUD1,ntmwtmwp,,,Ruddington Lane Tram Stop,,,,Ruddington Lane,,Ruddington Lane,,,,NET N-bound,,,N0061145,Compton Acres,West Bridgford,,Nottingham,,,,0,UKOS,456692,335582,-1.15836560081,52.91468064884,PLT,,,,,,147,2014-11-06T12:07:00,2014-11-06T14:26:00,1,revise,active
9400ZZNORUD2,ntmwtpgw,,,Ruddington Lane Tram Stop,,,,Ruddington Lane,,Ruddington Lane,,,,NET S-bound,,,N0061145,Compton Acres,West Bridgford,,Nottingham,,,,0,UKOS,456698,335582,-1.15827638391,52.914680017,PLT,,,,,,147,2014-11-06T12:09:00,2014-11-06T14:26:00,1,revise,active
9400ZZNORYC,,,,Royal Centre Tram Stop,,,,Royal Centre,,Wollaton Street,,,,,,,E0057221,Nottingham,,,Nottingham,,Nottingham City Centre,,0,UKOS,457059,340097,-1.15211593746,52.95522395894,MET,,,,,,147,2006-04-13T00:00:00,2009-03-18T16:50:00,1,revise,active
9400ZZNORYC1,ntmatpwt,,,Royal Centre Tram Stop,,,,Royal Centre,,Wollaton Street,,,,NET06,,,E0057221,Nottingham,,,Nottingham,,Nottingham City Centre,,0,UKOS,457065,340086,-1.15202857077,52.95512445135,PLT,,,,,,147,2006-04-13T00:00:00,2015-02-19T09:45:00,4,revise,active
9400ZZNORYC2,ntmatwad,,,Royal Centre Tram Stop,,,,Royal Centre,,Wollaton Street,,,,NET07,,,E0057221,Nottingham,,,Nottingham,,Nottingham City Centre,,0,UKOS,457082,340090,-1.15177485094,52.95515859952,PLT,,,,,,147,2006-04-13T00:00:00,2015-02-19T09:45:00,4,revise,active
9400ZZNOSCD,,,,Southchurch Drive North Tram Stop,,,,St. Francis Church,,Southchurch Drive,,,,,,,E0040127,Clifton,Nottingham,,Nottingham,,,,0,UKOS,455887,335133,-1.17041265865,52.91072904239,MET,,,,,,147,2014-11-06T12:11:00,2014-11-06T14:29:00,1,revise,active
9400ZZNOSCD1,ntmwtmwj,,,Southchurch Drive North Tram Stop,,,,St. Francis Church,,Southchurch Drive,,,,NET NE-bound,,,E0040127,Clifton,Nottingham,,Nottingham,,,,0,UKOS,455885,335136,-1.17044187997,52.91075621503,PLT,,,,,,147,2014-11-06T12:12:00,2014-11-06T14:29:00,1,revise,active
9400ZZNOSCD2,ntmwtmwg,,,Southchurch Drive North Tram Stop,,,,St. Francis Church,,Southchurch Drive,,,,NET SW-bound,,,E0040127,Clifton,Nottingham,,Nottingham,,,,0,UKOS,455889,335130,-1.17038343736,52.91070186973,PLT,,,,,,147,2014-11-06T12:14:00,2014-11-06T14:29:00,1,revise,active
9400ZZNOSHN,,,,Shipstone Street Tram Stop,,,,Shipstone Street,,Shipstone Street,,,,,,,E0040146,Radford,Nottingham,,Nottingham,,Radford,,0,UKOS,455604,341896,-1.17346307472,52.97154634245,MET,,,,,,147,2006-04-13T00:00:00,2012-01-30T13:11:00,2,revise,active
9400ZZNOSHN1,ntmatwdj,,,Shipstone Street Tram Stop,,,,Shipstone Street,,Shipstone Street,,,,NET16,,,E0040146,Radford,Nottingham,,Nottingham,,Radford,,0,UKOS,455603,341895,-1.17347813519,52.97153745767,PLT,,,,,,147,2006-04-13T00:00:00,2009-08-21T11:03:00,5,revise,active
9400ZZNOSHN2,,,,Shipstone Street Tram Stop,,,,Fisher Street,,Shipstone Street,,,,Platform 2,,,E0040146,Radford,Nottingham,,,,,,0,UKOS,455603,341894,-1.17347830662,52.9715284694,PLT,,,,,,147,2004-10-24T00:00:00,2010-03-25T13:23:00,3,revise,inactive
9400ZZNOSUM,,,,Summerwood Lane Tram Stop,,,,Summerwood Lane,,Farnborough Road,,,,,,,E0040127,Clifton,Nottingham,,Nottingham,,,,0,UKOS,454727,333588,-1.18791942993,52.89696109653,MET,,,,,,147,2014-11-06T12:16:00,2014-11-06T14:30:00,1,revise,active
9400ZZNOSUM1,ntmwtmwd,,,Summerwood Lane Tram Stop,,,,Summerwood Lane,,Farnborough Road,,,,NET E-bound,,,E0040127,Clifton,Nottingham,,Nottingham,,,,0,UKOS,454728,333590,-1.18790423045,52.89697897179,PLT,,,,,,147,2014-11-06T12:17:00,2014-11-06T14:30:00,1,revise,active
9400ZZNOSUM2,ntmwtmwa,,,Summerwood Lane Tram Stop,,,,Summerwood Lane,,Farnborough Road,,,,NET W-bound,,,E0040127,Clifton,Nottingham,,Nottingham,,,,0,UKOS,454727,333585,-1.18791993385,52.89693413128,PLT,,,,,,147,2014-11-06T12:19:00,2014-11-06T14:30:00,1,revise,active
9400ZZNOTFR,,,,The Forest Tram Stop,,,,Forest Park& Ride Site,,Noel Street,,,,,,,N0060179,The Forest,Nottingham,,Nottingham,,The Forest,,1,UKOS,456030,341185,-1.16724314582,52.9651114328,MET,,,,,,147,2006-04-13T00:00:00,2009-03-18T16:52:00,1,revise,active
9400ZZNOTFR1,ntmatwat,,,The Forest Tram Stop,,,,Forest Park& Ride Site,,Noel Street,,,,NET12,,,N0060179,The Forest,Nottingham,,Nottingham,,The Forest,,1,UKOS,456027,341212,-1.16728314417,52.96535442878,PLT,,,,,,147,2006-04-13T00:00:00,2009-08-21T11:01:00,3,revise,active
9400ZZNOTFR2,ntmatwaw,,,The Forest Tram Stop,,,,Forest Park& Ride Site,,Noel Street,,,,NET13,,,N0060179,The Forest,Nottingham,,Nottingham,,The Forest,,1,UKOS,456036,341216,-1.16714847129,52.96538944348,PLT,,,,,,147,2006-04-13T00:00:00,2009-08-21T11:02:00,3,revise,active
9400ZZNOTOT,,,,Toton Lane Tram Stop,,,,Toton Park & Ride,,Toton Lane,,,,,,,E0020539,Toton,,,Toton,,Chilwell,,0,UKOS,449696,335923,-1.26234261331,52.91843689308,MET,,,,,,147,2015-09-03T12:21:00,2015-09-03T12:35:00,1,revise,active
9400ZZNOTOT1,ntsjmawt,,,Toton Lane Tram Stop,,,,Toton Park & Ride,,Toton Lane,,,,NET E-bound,,,E0020539,Toton,,,Toton,,Chilwell,,0,UKOS,449695,335926,-1.26235702638,52.918463951,PLT,,,,,,147,2015-09-03T12:23:00,2015-09-03T12:35:00,1,revise,active
9400ZZNOTOT2,ntsjmdad,,,Toton Lane Tram Stop,,,,Toton Park & Ride,,Toton Lane,,,,NET E-bound,,,E0020539,Toton,,,Toton,,Chilwell,,0,UKOS,449696,335919,-1.26234322409,52.91840093891,PLT,,,,,,147,2015-09-03T12:24:00,2015-09-03T12:35:00,1,revise,active
9400ZZNOUNI,,,,University of Nottingham Tram Stop,,,,University Boulevard,,University Boulevard,,,,,,,N0077200,Nottingham University Main Campus,Nottingham,,Nottingham University Main Campus,,,,0,UKOS,454649,338068,-1.18832643697,52.93723699529,MET,,,,,,147,2014-11-06T13:17:00,2014-11-06T14:33:00,1,revise,active
9400ZZNOUNI1,ntmwtmtm,,,University of Nottingham Tram Stop,,,,University Boulevard,,University Boulevard,,,,NET NE-bound,,,N0077200,Nottingham University Main Campus,Nottingham,,Nottingham University Main Campus,,,,0,UKOS,454647,338071,-1.18835568723,52.93726416353,PLT,,,,,,147,2014-11-06T13:18:00,2014-11-06T14:33:00,1,revise,active
9400ZZNOUNI2,ntmwtmtj,,,University of Nottingham Tram Stop,,,,University Boulevard,,University Boulevard,,,,NET SW-bound,,,N0077200,Nottingham University Main Campus,Nottingham,,Nottingham University Main Campus,,,,0,UKOS,454651,338066,-1.1882970186,52.93721881541,PLT,,,,,,147,2014-11-06T13:20:00,2014-11-06T14:33:00,1,revise,active
9400ZZNOWFL,,,,Wilford Lane Tram Stop,,,,Becket School,,Wilford Lane,,,,,,,E0040155,Wilford,Nottingham,,Nottingham,,,,0,UKOS,456825,336833,-1.15616945032,52.92591100352,MET,,,,,,147,2014-11-06T13:22:00,2014-11-06T14:34:00,1,revise,active
9400ZZNOWFL1,ntmwtmtg,,,Wilford Lane Tram Stop,,,,Becket School,,Wilford Lane,,,,NET N-bound,,,E0040155,Wilford,Nottingham,,Nottingham,,,,0,UKOS,456822,336833,-1.15621407029,52.92591132029,PLT,,,,,,147,2014-11-06T13:23:00,2014-11-06T14:34:00,1,revise,active
9400ZZNOWFL2,ntmwtpgt,,,Wilford Lane Tram Stop,,,,Becket School,,Wilford Lane,,,,NET S-bound,,,E0040155,Wilford,Nottingham,,Nottingham,,,,0,UKOS,456829,336832,-1.15611013178,52.92590159284,PLT,,,,,,147,2014-11-06T13:24:00,2014-11-06T14:34:00,1,revise,active
9400ZZNOWFV,,,,Wilford Village Tram Stop,,,,Wilford Toll Bridge,,Main Road,,,,,,,E0040155,Wilford,Nottingham,,Nottingham,,,,0,UKOS,456845,337925,-1.15568105968,52.93572410739,MET,,,,,,147,2014-11-06T13:25:00,2014-11-06T14:35:00,1,revise,active
9400ZZNOWFV1,ntmwtmtd,,,Wilford Village Tram Stop,,,,Wilford Toll Bridge,,Main Road,,,,NET NE-bound,,,E0040155,Wilford,Nottingham,,Nottingham,,,,0,UKOS,456843,337926,-1.15571063817,52.93573330701,PLT,,,,,,147,2014-11-06T13:28:00,2014-11-06T14:35:00,1,revise,active
9400ZZNOWFV2,ntmwtmta,,,Wilford Village Tram Stop,,,,Wilford Toll Bridge,,Main Road,,,,NET SW-bound,,,E0040155,Wilford,Nottingham,,Nottingham,,,,0,UKOS,456847,337923,-1.15565165611,52.93570591949,PLT,,,,,,147,2014-11-06T13:37:00,2014-11-06T14:35:00,1,revise,active
9400ZZNOWKS,,,,Wilkinson Street Tram Stop,,,,Wilkinson Street,,Wilkinson Street,,,,,,,N0073055,Basford,Nottingham,,Nottingham,,Basford,,0,UKOS,455295,341940,-1.17805629415,52.97197371572,MET,,,,,,147,2006-04-13T00:00:00,2013-07-26T08:56:00,2,revise,active
9400ZZNOWKS1,ntmatwdt,,,Wilkinson Street Tram Stop,,,,Wilkinson Street,,Wilkinson Street,,,,NET19,,,N0073055,Basford,Nottingham,,Nottingham,,Basford,,0,UKOS,455298,341921,-1.17801486575,52.97180262963,PLT,,,,,,147,2006-04-13T00:00:00,2009-08-21T11:05:00,3,revise,active
9400ZZNOWKS2,ntmatwdw,,,Wilkinson Street Tram Stop,,,,Wilkinson Street,,Wilkinson Street,,,,NET20,,,N0073055,Basford,Nottingham,,Nottingham,,Basford,,0,UKOS,455305,341933,-1.17790859559,52.97190976852,PLT,,,,,,147,2006-04-13T00:00:00,2009-08-21T11:05:00,3,revise,active
9400ZZNVFMD,,,,Ferry Meadows (Nene Valley Railway),,,,,,-,,,,,,,N0065106,Ferry Meadows,Peterborough,,,,,,0,UKOS,515187,297046,-0.30229480527,52.55907003878,MET,,,,,,147,2008-10-14T16:23:00,2008-10-15T16:39:00,1,revise,active
9400ZZNVFMD1,,,,Ferry Meadows (Nene Valley Railway),,,,,,-,,,,,,,N0065106,Ferry Meadows,Peterborough,,,,,,0,UKOS,515188,297047,-0.30227971427,52.55907881323,PLT,,,,,,147,2010-04-12T15:50:00,2010-04-12T16:01:00,1,revise,active
9400ZZNVOTM,,,,Orton Mere (Nene Valley Railway),,,,,,-,,,,,,,E0053607,Orton Longueville,Peterborough,,,,,,0,UKOS,516638,297157,-0.28086234999,52.55975874332,MET,,,,,,147,2008-10-14T16:25:00,2009-12-04T16:34:00,3,revise,active
9400ZZNVOTM1,,,,Orton Mere (Nene Valley Railway),,,,,,-,,,,,,,E0053607,Orton Longueville,Peterborough,,,,,,0,UKOS,516639,297158,-0.28084725454,52.55976751501,PLT,,,,,,147,2010-04-12T15:52:00,2010-04-12T16:01:00,1,revise,active
9400ZZNVPTB,,,,Peterborough (Nene Valley Railway),,,,,,-,,,,,,,E0040563,Woodston,Peterborough,,,,,,0,UKOS,518859,298083,-0.24778449076,52.5675993856,MET,,,,,,147,2008-10-14T16:26:00,2009-12-04T16:34:00,2,revise,active
9400ZZNVPTB1,,,,Peterborough (Nene Valley Railway),,,,,,-,,,,,,,E0040563,Woodston,Peterborough,,,,,,0,UKOS,518860,298084,-0.24776938608,52.56760815297,PLT,,,,,,147,2010-04-12T15:54:00,2010-04-12T16:04:00,1,revise,active
9400ZZNVWSF,,,,Wansford (Nene Valley Railway),,,,,,-,,,,,,,E0043771,Sibson,,,,,,,0,UKOS,509320,297960,-0.38850039582,52.56849236371,MET,,,,,,147,2008-10-14T16:28:00,2009-12-04T16:34:00,2,revise,active
9400ZZNVWSF1,,,,Wansford (Nene Valley Railway),,,,,,-,,,,,,,E0043771,Sibson,,,,,,,0,UKOS,509321,297961,-0.38848531852,52.56850114925,PLT,,,,,,147,2010-04-12T15:56:00,2010-04-12T16:04:00,1,revise,active
9400ZZNYGTH,,,,Goathland (North Yorkshire Moors Railway),,,,,,-,,,,,,,E0049488,Goathland,,,,,,,0,UKOS,483707,501337,-0.71209421883,54.40062780943,MET,,,,,,147,2008-10-15T16:57:00,2008-10-21T10:26:00,1,revise,active
